age,value,current_asset,current_quantity,current_origination_ltv,fico_score,current_ltv,wage,consumption,future_asset,future_quantity,future_oltv,status,
29.0,-3.3787014137539697,0.001,0.001,0.5,1.0,1.0,1.0,0.42488530390373547,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.566047915261554,0.001,0.001,0.5,1.0,1.0,0.8963576219548313,0.3212429258585666,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.2174347165153123,0.001,0.001,0.5,1.0,1.0,1.1156261468710882,0.5405114507748238,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.0158591225164084,0.001,0.001,0.5,1.0,0.5,1.2446216995824309,0.38407843205759495,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.3284554882155346,0.001,0.001,0.5,1.0,0.5,1.0,0.42488530390373547,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.5158019897231187,0.001,0.001,0.5,1.0,0.5,0.8963576219548313,0.3212429258585666,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.167188790976877,0.001,0.001,0.5,1.0,0.5,1.1156261468710882,0.5405114507748238,0.1437142857142857,0.001,0.5,5.0,
29.0,-2.999455351924717,0.001,0.001,0.5,1.0,0.25,1.2446216995824309,0.38407843205759495,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.3042760248560383,0.001,0.001,0.5,1.0,0.25,1.0,0.42488530390373547,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.0325450810182084,0.001,0.001,0.5,1.0,0.75,1.2446216995824309,0.38407843205759495,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.35325313724167,0.001,0.001,0.5,1.0,0.75,1.0,0.42488530390373547,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.049628260386063,0.001,0.001,0.5,0.5,1.0,1.2446216995824309,0.3840557236846678,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.3788358933286,0.001,0.001,0.5,0.5,1.0,1.0,0.4248625955308085,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.566193948503647,0.001,0.001,0.5,0.5,1.0,0.8963576219548313,0.32122021748563967,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.2175615355215506,0.001,0.001,0.5,0.5,1.0,1.1156261468710882,0.5404887424018966,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.015918239036821,0.001,0.001,0.5,0.5,0.5,1.2446216995824309,0.3840557236846678,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.3285201603165078,0.001,0.001,0.5,0.5,0.5,1.0,0.4248625955308085,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.515878215491554,0.001,0.001,0.5,0.5,0.5,0.8963576219548313,0.32122021748563967,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.1672458025094583,0.001,0.001,0.5,0.5,0.5,1.1156261468710882,0.5404887424018966,0.1437142857142857,0.001,0.5,5.0,
29.0,-2.9994926085263858,0.001,0.001,0.5,0.5,0.25,1.2446216995824309,0.3840557236846678,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.3043083728884697,0.001,0.001,0.5,0.5,0.25,1.0,0.4248625955308085,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.032626816559764,0.001,0.001,0.5,0.5,0.75,1.2446216995824309,0.3840557236846678,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.3533518086246152,0.001,0.001,0.5,0.5,0.75,1.0,0.4248625955308085,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.0501066147036786,0.001,0.001,0.5,0.25,1.0,1.2446216995824309,0.3839502707022675,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.379445416291592,0.001,0.001,0.5,0.25,1.0,1.0,0.42475714254840813,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.016187948708147,0.001,0.001,0.5,0.25,0.5,1.2446216995824309,0.3839502707022675,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.328813340767225,0.001,0.001,0.5,0.25,0.5,1.0,0.42475714254840813,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.049524072661405,0.001,0.001,0.5,0.75,1.0,1.2446216995824309,0.3840782242024825,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.3787026502119812,0.001,0.001,0.5,0.75,1.0,1.0,0.4248850960486231,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.0158596654043612,0.001,0.001,0.5,0.75,0.5,1.2446216995824309,0.3840782242024825,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.328456082815352,0.001,0.001,0.5,0.75,0.5,1.0,0.4248850960486231,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.0490764270124937,0.001,0.001,0.25,1.0,1.0,1.2446216995824309,0.38472659106352447,0.21507142857142858,0.001,0.25,5.0,
29.0,-3.378708596417322,0.001,0.001,0.25,1.0,1.0,1.0,0.4255334629096651,0.1437142857142857,0.001,0.25,5.0,
29.0,-3.015406159984682,0.001,0.001,0.25,1.0,0.5,1.2446216995824309,0.38472659106352447,0.21507142857142858,0.001,0.25,5.0,
29.0,-3.3284359267769594,0.001,0.001,0.25,1.0,0.5,1.0,0.4255334629096651,0.1437142857142857,0.001,0.25,5.0,
29.0,-3.049062048191105,0.001,0.001,0.25,0.5,1.0,1.2446216995824309,0.3847282445552134,0.21507142857142858,0.001,0.25,5.0,
29.0,-3.378688674985938,0.001,0.001,0.25,0.5,1.0,1.0,0.425535116401354,0.1437142857142857,0.001,0.25,5.0,
29.0,-3.0153986121752014,0.001,0.001,0.25,0.5,0.5,1.2446216995824309,0.3847282445552134,0.21507142857142858,0.001,0.25,5.0,
29.0,-3.328426412217577,0.001,0.001,0.25,0.5,0.5,1.0,0.425535116401354,0.1437142857142857,0.001,0.25,5.0,
29.0,-3.0501386244075523,0.001,0.001,0.75,1.0,1.0,1.2446216995824309,0.3833725396146326,0.21507142857142858,0.001,0.75,5.0,
29.0,-3.3788867297526695,0.001,0.001,0.75,1.0,1.0,1.0,0.4241794114607733,0.1437142857142857,0.001,0.75,5.0,
29.0,-3.0164161499654947,0.001,0.001,0.75,1.0,0.5,1.2446216995824309,0.3833725396146326,0.21507142857142858,0.001,0.75,5.0,
29.0,-3.3285700032583163,0.001,0.001,0.75,1.0,0.5,1.0,0.4241794114607733,0.1437142857142857,0.001,0.75,5.0,
29.0,-3.0511745067521985,0.001,0.001,0.75,0.5,1.0,1.2446216995824309,0.383046130222336,0.21507142857142858,0.001,0.75,5.0,
29.0,-3.3801026928138964,0.001,0.001,0.75,0.5,1.0,1.0,0.42385300206847654,0.1437142857142857,0.001,0.75,5.0,
29.0,-3.0170369290411685,0.001,0.001,0.75,0.5,0.5,1.2446216995824309,0.383046130222336,0.21507142857142858,0.001,0.75,5.0,
29.0,-3.329159875750128,0.001,0.001,0.75,0.5,0.5,1.0,0.42385300206847654,0.1437142857142857,0.001,0.75,5.0,
29.0,-2.0257856288978915,1.0,0.001,1.0,1.0,1.0,1.2446216995824309,0.8405481842500864,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.2113560502370384,1.0,0.001,1.0,1.0,1.0,1.0,0.8813550560962271,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.2951753363193186,1.0,0.001,1.0,1.0,1.0,0.8963576219548313,0.7777126780510584,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.128764241329808,1.0,0.001,1.0,1.0,1.0,1.1156261468710882,0.9969812029673151,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.0053177067194587,1.0,0.001,1.0,1.0,0.5,1.2446216995824309,0.8405481842500864,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.1858149503446587,1.0,0.001,1.0,1.0,0.5,1.0,0.8813550560962271,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.269634236426939,1.0,0.001,1.0,1.0,0.5,0.8963576219548313,0.7777126780510584,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.1032231414374283,1.0,0.001,1.0,1.0,0.5,1.1156261468710882,0.9969812029673151,0.2864285714285714,0.001,1.0,5.0,
29.0,-1.9952434602165392,1.0,0.001,1.0,1.0,0.25,1.2446216995824309,0.8405481842500864,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.1732922498171687,1.0,0.001,1.0,1.0,0.25,1.0,0.8813550560962271,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.015497682011086,1.0,0.001,1.0,1.0,0.75,1.2446216995824309,0.8405481842500864,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.198501436744882,1.0,0.001,1.0,1.0,0.75,1.0,0.8813550560962271,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.027574521455926,1.0,0.001,1.0,0.5,1.0,1.2446216995824309,0.839001770370996,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.2132272295059776,1.0,0.001,1.0,0.5,1.0,1.0,0.8798086422171367,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.2972034728369044,1.0,0.001,1.0,0.5,1.0,0.8963576219548313,0.7761662641719678,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.130498856312314,1.0,0.001,1.0,0.5,1.0,1.1156261468710882,0.9954347890882247,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.006321805580923,1.0,0.001,1.0,0.5,0.5,1.2446216995824309,0.839001770370996,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.1867056999119314,1.0,0.001,1.0,0.5,0.5,1.0,0.8798086422171367,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.270681943242858,1.0,0.001,1.0,0.5,0.5,0.8963576219548313,0.7761662641719678,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.103977326718268,1.0,0.001,1.0,0.5,0.5,1.1156261468710882,0.9954347890882247,0.2864285714285714,0.001,1.0,5.0,
29.0,-1.995867553320883,1.0,0.001,1.0,0.5,0.25,1.2446216995824309,0.839001770370996,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.1737120011441715,1.0,0.001,1.0,0.5,0.25,1.0,0.8798086422171367,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.0168899585240903,1.0,0.001,1.0,0.5,0.75,1.2446216995824309,0.839001770370996,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.199875823712896,1.0,0.001,1.0,0.5,0.75,1.0,0.8798086422171367,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.030246700125559,1.0,0.001,1.0,0.25,1.0,1.2446216995824309,0.8363846575699219,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.2159477383437762,1.0,0.001,1.0,0.25,1.0,1.0,0.8771915294160626,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.007849964117081,1.0,0.001,1.0,0.25,0.5,1.2446216995824309,0.8363846575699219,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.187998499099227,1.0,0.001,1.0,0.25,0.5,1.0,0.8771915294160626,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.0262310309819203,1.0,0.001,1.0,0.75,1.0,1.2446216995824309,0.8401857845297931,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.2118273722861397,1.0,0.001,1.0,0.75,1.0,1.0,0.8809926563759338,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.0055657339027717,1.0,0.001,1.0,0.75,0.5,1.2446216995824309,0.8401857845297931,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.1860395919412454,1.0,0.001,1.0,0.75,0.5,1.0,0.8809926563759338,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.0251531105970204,1.0,0.001,0.5,1.0,1.0,1.2446216995824309,0.8421912892004522,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.210953881376316,1.0,0.001,0.5,1.0,1.0,1.0,0.8829981610465929,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.294607038763176,1.0,0.001,0.5,1.0,1.0,0.8963576219548313,0.7793557830014239,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.1285066817804514,1.0,0.001,0.5,1.0,1.0,1.1156261468710882,0.9986243079176809,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.004873182509853,1.0,0.001,0.5,1.0,0.5,1.2446216995824309,0.8421912892004522,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.185642393229915,1.0,0.001,0.5,1.0,0.5,1.0,0.8829981610465929,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.269295550616775,1.0,0.001,0.5,1.0,0.5,0.8963576219548313,0.7793557830014239,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.1031951936340505,1.0,0.001,0.5,1.0,0.5,1.1156261468710882,0.9986243079176809,0.2864285714285714,0.001,0.5,5.0,
29.0,-1.994890032592869,1.0,0.001,0.5,1.0,0.25,1.2446216995824309,0.8421912892004522,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.173230100047408,1.0,0.001,0.5,1.0,0.25,1.0,0.8829981610465929,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.0149601478824293,1.0,0.001,0.5,1.0,0.75,1.2446216995824309,0.8421912892004522,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.1982155783640582,1.0,0.001,0.5,1.0,0.75,1.0,0.8829981610465929,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.0252103855111065,1.0,0.001,0.5,0.5,1.0,1.2446216995824309,0.8421685808275252,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.211020177233395,1.0,0.001,0.5,0.5,1.0,1.0,0.882975452673666,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.2946756260921766,1.0,0.001,0.5,0.5,1.0,0.8963576219548313,0.7793330746284968,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.1285709825338763,1.0,0.001,0.5,0.5,1.0,1.1156261468710882,0.9986015995447539,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.00490307763916,1.0,0.001,0.5,0.5,0.5,1.2446216995824309,0.8421685808275252,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.185674350319999,1.0,0.001,0.5,0.5,0.5,1.0,0.882975452673666,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.2693297991787804,1.0,0.001,0.5,0.5,0.5,0.8963576219548313,0.7793330746284968,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.10322515562048,1.0,0.001,0.5,0.5,0.5,1.1156261468710882,0.9986015995447539,0.2864285714285714,0.001,0.5,5.0,
29.0,-1.9949066586271662,1.0,0.001,0.5,0.5,0.25,1.2446216995824309,0.8421685808275252,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.1732455430994415,1.0,0.001,0.5,0.5,0.25,1.0,0.882975452673666,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.0150035897038787,1.0,0.001,0.5,0.5,0.75,1.2446216995824309,0.8421685808275252,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.1982644806852765,1.0,0.001,0.5,0.5,0.75,1.0,0.882975452673666,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.025470375456873,1.0,0.001,0.5,0.25,1.0,1.2446216995824309,0.8420631278451247,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.2113205586415177,1.0,0.001,0.5,0.25,1.0,1.0,0.8828699996912655,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.0050389703168983,1.0,0.001,0.5,0.25,0.5,1.2446216995824309,0.8420631278451247,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.185819098172129,1.0,0.001,0.5,0.25,0.5,1.0,0.8828699996912655,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.02515363705941,1.0,0.001,0.5,0.75,1.0,1.2446216995824309,0.8421910813453395,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.210954490963918,1.0,0.001,0.5,0.75,1.0,1.0,0.8829979531914802,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.0048734572316786,1.0,0.001,0.5,0.75,0.5,1.2446216995824309,0.8421910813453395,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.1856426870915064,1.0,0.001,0.5,0.75,0.5,1.0,0.8829979531914802,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.0250462479585805,1.0,0.001,0.25,1.0,1.0,1.2446216995824309,0.8428394482063815,0.35778571428571426,0.001,0.25,5.0,
29.0,-2.2109735575500706,1.0,0.001,0.25,1.0,1.0,1.0,0.8836463200525222,0.2864285714285714,0.001,0.25,5.0,
29.0,-2.0047681877531276,1.0,0.001,0.25,1.0,0.5,1.2446216995824309,0.8428394482063815,0.35778571428571426,0.001,0.25,5.0,
29.0,-2.185661748846152,1.0,0.001,0.25,1.0,0.5,1.0,0.8836463200525222,0.2864285714285714,0.001,0.25,5.0,
29.0,-2.0250380559062275,1.0,0.001,0.25,0.5,1.0,1.2446216995824309,0.8428411016980708,0.35778571428571426,0.001,0.25,5.0,
29.0,-2.210963696533583,1.0,0.001,0.25,0.5,1.0,1.0,0.8836479735442115,0.2864285714285714,0.001,0.25,5.0,
29.0,-2.004764042470441,1.0,0.001,0.25,0.5,0.5,1.2446216995824309,0.8428411016980708,0.35778571428571426,0.001,0.25,5.0,
29.0,-2.185656970660909,1.0,0.001,0.25,0.5,0.5,1.0,0.8836479735442115,0.2864285714285714,0.001,0.25,5.0,
29.0,-2.0253457408638615,1.0,0.001,0.75,1.0,1.0,1.2446216995824309,0.84148539675749,0.35778571428571426,0.001,0.75,5.0,
29.0,-2.2110277649015533,1.0,0.001,0.75,1.0,1.0,1.0,0.8822922686036307,0.2864285714285714,0.001,0.75,5.0,
29.0,-2.0050251964320602,1.0,0.001,0.75,1.0,0.5,1.2446216995824309,0.84148539675749,0.35778571428571426,0.001,0.75,5.0,
29.0,-2.185668108507301,1.0,0.001,0.75,1.0,0.5,1.0,0.8822922686036307,0.2864285714285714,0.001,0.75,5.0,
29.0,-2.0258840319480154,1.0,0.001,0.75,0.5,1.0,1.2446216995824309,0.8411589873651932,0.35778571428571426,0.001,0.75,5.0,
29.0,-2.211623976349757,1.0,0.001,0.75,0.5,1.0,1.0,0.881965859211334,0.2864285714285714,0.001,0.75,5.0,
29.0,-2.005315527433039,1.0,0.001,0.75,0.5,0.5,1.2446216995824309,0.8411589873651932,0.35778571428571426,0.001,0.75,5.0,
29.0,-2.1859538529959934,1.0,0.001,0.75,0.5,0.5,1.0,0.881965859211334,0.2864285714285714,0.001,0.75,5.0,
29.0,-2.456845151880429,0.5,0.001,1.0,1.0,1.0,1.2446216995824309,0.6109767556786578,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.6940534325990675,0.5,0.001,1.0,1.0,1.0,1.0,0.6517836275247986,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.810083790705365,0.5,0.001,1.0,1.0,1.0,0.8963576219548313,0.5481412494796298,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.5846368933499493,0.5,0.001,1.0,1.0,1.0,1.1156261468710882,0.7674097743958865,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.4313040519880493,0.5,0.001,1.0,1.0,0.5,1.2446216995824309,0.6109767556786578,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.6600951498405494,0.5,0.001,1.0,1.0,0.5,1.0,0.6517836275247986,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.7761255079468468,0.5,0.001,1.0,1.0,0.5,0.8963576219548313,0.5481412494796298,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.550678610591431,0.5,0.001,1.0,1.0,0.5,1.1156261468710882,0.7674097743958865,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.4187813514605594,0.5,0.001,1.0,1.0,0.25,1.2446216995824309,0.6109767556786578,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.643551663787078,0.5,0.001,1.0,1.0,0.25,1.0,0.6517836275247986,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.4439905383882725,0.5,0.001,1.0,1.0,0.75,1.2446216995824309,0.6109767556786578,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.6769256933928016,0.5,0.001,1.0,1.0,0.75,1.0,0.6517836275247986,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.4592376800018907,0.5,0.001,1.0,0.5,1.0,1.2446216995824309,0.6094303417995672,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.6965725761618446,0.5,0.001,1.0,0.5,1.0,1.0,0.650237213645708,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.8129042843184995,0.5,0.001,1.0,0.5,1.0,0.8963576219548313,0.5465948356005392,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.586915999106514,0.5,0.001,1.0,0.5,1.0,1.1156261468710882,0.7658633605167959,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.4327161504078445,0.5,0.001,1.0,0.5,0.5,1.2446216995824309,0.6094303417995672,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.661308266344344,0.5,0.001,1.0,0.5,0.5,1.0,0.650237213645708,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.7776399745009988,0.5,0.001,1.0,0.5,0.5,0.8963576219548313,0.5465948356005392,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.551651689289013,0.5,0.001,1.0,0.5,0.5,1.1156261468710882,0.7658633605167959,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.4197224516400846,0.5,0.001,1.0,0.5,0.25,1.2446216995824309,0.6094303417995672,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.644145510379624,0.5,0.001,1.0,0.5,0.25,1.0,0.650237213645708,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.445886274208809,0.5,0.001,1.0,0.5,0.75,1.2446216995824309,0.6094303417995672,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.6787801741972403,0.5,0.001,1.0,0.5,0.75,1.0,0.650237213645708,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.462845627130483,0.5,0.001,1.0,0.25,1.0,1.2446216995824309,0.6068132289984931,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.7002425400115677,0.5,0.001,1.0,0.25,1.0,1.0,0.6476201008446338,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.4348963878859338,0.5,0.001,1.0,0.25,0.5,1.2446216995824309,0.6068132289984931,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.66307967346392,0.5,0.001,1.0,0.25,0.5,1.0,0.6476201008446338,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.4574384506762703,0.5,0.001,1.0,0.75,1.0,1.2446216995824309,0.6106143559583643,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.6946874999647363,0.5,0.001,1.0,0.75,1.0,1.0,0.6514212278045051,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.431650670331376,0.5,0.001,1.0,0.75,0.5,1.2446216995824309,0.6106143559583643,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.6604003877773446,0.5,0.001,1.0,0.75,0.5,1.0,0.6514212278045051,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.4558914789792827,0.5,0.001,0.5,1.0,1.0,1.2446216995824309,0.6126198606290234,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.6934960748317023,0.5,0.001,0.5,1.0,1.0,1.0,0.6534267324751641,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.8092079509552526,0.5,0.001,0.5,1.0,1.0,0.8963576219548313,0.5497843544299954,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.5843334306248735,0.5,0.001,0.5,1.0,1.0,1.1156261468710882,0.7690528793462521,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.430579990832882,0.5,0.001,0.5,1.0,0.5,1.2446216995824309,0.6126198606290234,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.6598320908669106,0.5,0.001,0.5,1.0,0.5,1.0,0.6534267324751641,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.775543966990461,0.5,0.001,0.5,1.0,0.5,0.8963576219548313,0.5497843544299954,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.550669446660082,0.5,0.001,0.5,1.0,0.5,1.1156261468710882,0.7690528793462521,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.4181676976503748,0.5,0.001,0.5,1.0,0.25,1.2446216995824309,0.6126198606290234,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.6434283202752193,0.5,0.001,0.5,1.0,0.25,1.0,0.6534267324751641,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.443153175967025,0.5,0.001,0.5,1.0,0.75,1.2446216995824309,0.6126198606290234,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.6765180493687106,0.5,0.001,0.5,1.0,0.75,1.0,0.6534267324751641,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.455965379769792,0.5,0.001,0.5,0.5,1.0,1.2446216995824309,0.6125971522560962,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.6935848990207205,0.5,0.001,0.5,0.5,1.0,1.0,0.653404024102237,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.8093011647491593,0.5,0.001,0.5,0.5,1.0,0.8963576219548313,0.5497616460570682,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.584418753929802,0.5,0.001,0.5,0.5,1.0,1.1156261468710882,0.7690301709733249,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.430619552856396,0.5,0.001,0.5,0.5,0.5,1.2446216995824309,0.6125971522560962,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.6598748776714785,0.5,0.001,0.5,0.5,0.5,1.0,0.653404024102237,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.775591143399917,0.5,0.001,0.5,0.5,0.5,0.8963576219548313,0.5497616460570682,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.55070873258056,0.5,0.001,0.5,0.5,0.5,1.1156261468710882,0.7690301709733249,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.4181907456358385,0.5,0.001,0.5,0.5,0.25,1.2446216995824309,0.6125971522560962,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.643449247161043,0.5,0.001,0.5,0.5,0.25,1.0,0.653404024102237,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.4432096832216734,0.5,0.001,0.5,0.5,0.75,1.2446216995824309,0.6125971522560962,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.676583455194421,0.5,0.001,0.5,0.5,0.75,1.0,0.653404024102237,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.4563010831723697,0.5,0.001,0.5,0.25,1.0,1.2446216995824309,0.612491699273696,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.6939874014246348,0.5,0.001,0.5,0.25,1.0,1.0,0.6532985711198367,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.430799622702981,0.5,0.001,0.5,0.25,0.5,1.2446216995824309,0.612491699273696,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.6600687354291033,0.5,0.001,0.5,0.25,0.5,1.0,0.6532985711198367,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.4558921581744753,0.5,0.001,0.5,0.75,1.0,1.2446216995824309,0.612619652773911,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.693496891549105,0.5,0.001,0.5,0.75,1.0,1.0,0.6534265246200517,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.4305803543020637,0.5,0.001,0.5,0.75,0.5,1.2446216995824309,0.612619652773911,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.6598324842920613,0.5,0.001,0.5,0.75,0.5,1.0,0.6534265246200517,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.455694290704026,0.5,0.001,0.25,1.0,1.0,1.2446216995824309,0.6132680196349529,0.2864285714285714,0.001,0.25,5.0,
29.0,-2.6935148446218653,0.5,0.001,0.25,1.0,1.0,1.0,0.6540748914810937,0.21507142857142858,0.001,0.25,5.0,
29.0,-2.430382482000107,0.5,0.001,0.25,1.0,0.5,1.2446216995824309,0.6132680196349529,0.2864285714285714,0.001,0.25,5.0,
29.0,-2.6598445775940536,0.5,0.001,0.25,1.0,0.5,1.0,0.6540748914810937,0.21507142857142858,0.001,0.25,5.0,
